,AS OF MARCH 2025,,,,,,,,,,,,,,,,,,,
Item No.,Accession No. old,Author,Title,Subtitle,Edition,Publication,Place of Publication,Page,Dimension,Subject,Added Entry Author,Call No.,Copyright date,Remarks,ISBN,No. of Copies,MB Bar code no.,Donated by,Location,Status
,2015-12535,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.4,2010,,978-981-0695-89-7,c.4,MAR-D-CIR-000105,,CIRCULATION,ON-SHELF
26,2015-12536,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.5,2010,,978-981-0695-89-7,c.5,MAR-D-CIR-000106,,CIRCULATION,ON-SHELF
27,2015-12537,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.6,2010,,978-981-0695-89-7,c.6,MAR-D-CIR-000107,,CIRCULATION,ON-SHELF
28,2015-12530,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.7,2010,,978-981-0695-89-7,c.7,MAR-D-CIR-000108,,CIRCULATION,ON-SHELF
29,2015-12539,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.8,2010,,978-981-0695-89-7,c.8,MAR-D-CIR-000109,,CIRCULATION,ON-SHELF
30,2015-12540,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.9,2010,,978-981-0695-89-7,c.9,MAR-D-CIR-000110,,CIRCULATION,ON-SHELF
31,2015-12541,Roy A. Cook,Tourism,Cook,4th,Pearson Education Inc.,United States of America,414,27 cm,Tourism,"Laura J. Yale,Joseph Marqua",CIR G155 C66 2010 c.10,2010,,978-981-0695-89-7,c.10,MAR-D-CIR-000111,,CIRCULATION,ON-SHELF
599,,Jean-Yves Leloup,The Gospel of Mary Magdalene,,,Inner Traditions,"One Park Street Rochester, Vermont 05767",178,24cm,Religion,,MAR CIR G694 2002,2002,for printing of call no.,0-89281-911-1,,MAR-D-CIR-000112,,Circulation,On-Shelf
100,,Warren Viessman JR,Introduction to Hydrology,,2nd,"Harper and Row, Publishers",United States of America,703,24 cm,Hydrology,"John Knapp, Gary Lewis",CIR GB 661 V53 1977,1977,,0-7002-2497-1,,MAR-D-CIR-000113,,CIRCULATION,ON-SHELF
60,1104,Daniel B. Botkin,Environmental Science,Earth as a Planet Living,4th,"John and Wiley Sons, Inc.",United States of America,668,26 cm,Earth,Edward A. Keller,CIR GE 105 2003,2003,,981-4126-98-5,,MAR-D-CIR-000114,,CIRCULATION,ON-SHELF
90,18,Helen Caldicott,Loving this Planet,Leading Thinkers Talk about how to make a Better World,,The New Press,United States of America,371,21 cm,Planet,,CIR GE 195 C35 2012,2012,,978-1-59558-806-7,,MAR-D-CIR-000115,,CIRCULATION,ON-SHELF
,7,Hazel Henderson,Planetary Citizenship,"Your Values, Beliefs, and Actions can Shape a Sustainable World",,Shufu no Tomo Sha,"Tokyo, Japan",186,22cm,Planet,Daisaku Ikeda,GE 195. H46 2004,2004,,0-9723267-2-3,,MAR-D-CIR-000116,,CIRCULATION,ON-SHELF
41,50,Edited by Robert Higgs,Re-Thinking Green,Alternatives to Environmental Bureaucracy,,The Independent Institute,United States of America,467,23 cm,Environment,Carl P. Close,CIR GE 195 R4 2004,2004,,0-945999-97-6,,MAR-D-CIR-000117,,CIRCULATION,ON-SHELF
58,D-12367 C.7,James M. Rubenstein,The Cultural Landscape,An Introduction to Human Geography,2nd,Merrill Publishing Company,United States of America,506,25 cm,Cultural Landscape,,CIR GF 41 R83 1989,1989,,0-675-20950-1,,MAR-D-CIR-000118,,CIRCULATION,ON-SHELF
42,,David Sukuzi,The Sacred Balance,Rediscovering our place in Nature,,The Douglas and McIntyre Publishing Group,United States of America,259,22 cm,Nature,Amanda McConnell,CIR GF 80 S89 1997,1997,,0-89886-645-6,,MAR-D-CIR-000119,,CIRCULATION,ON-SHELF
43,93-4374,Edited by Michael A Little,Human Population Biology,A Transdiciplinary Science,,Oxford Univesity Press,United States of America,338,24 cm,Biology,Jere D. Haas,CIR GN 628 H86 1989,1989,,0-19-505016-9,,MAR-D-CIR-000120,,CIRCULATION,ON-SHELF
,19,"Vince Lombardi, Jr.",What It Takes To Be #1,Vince Lombardi on Leadership,,McGraw-Hill Book Company,United States of America,278,23cm,Leadership,,MAR GV 939 L66 2001,2001,,978-0-07-142036-5,,MAR-D-CIR-000121,,CIRCULATION,ON-SHELF
121,,"John ""The Penguin"" Bingham",A Regular Person's Guide to the Joy of Running or Walking Half Marathon or Marathon,Marathoning for Mortals,,St. Martin's Press,United States of America,262,21 cm,Marathon,Jenny Hadfield,CIR GV 106517 H33 2003,2003,,1-57954-782-6,,MAR-D-CIR-000122,,CIRCULATION,ON-SHELF
415,,N.M Downie,Basic Statistical Methods,,,Harper & Row Publishers,United States of America,371,23 cm,Basic Statistical Methods,R.W. Heath,CIR HA 29 D68 1983,1983,,971-08-0503-7,,MAR-D-CIR-000123,,CIRCULATION,ON-SHELF
277,,N.M. Downie,Basic Statistical Methods,,,Harper & Row Publishers,United States of America,371,23 cm,Statistical Methods,R.W. Heath,CIR HA 29 D68 1983,1983,,971-08-0503-7,,MAR-D-CIR-000124,,CIRCULATION,ON-SHELF
223,25,Collin J. Watson,Statistics for Management and Economics,,5th,Prentice-Hall Inc.,United States of America,1063,25 cm,Statistics,"Patrick Billingsley, D. James Croft,David V. Huntsberger",CIR HA 29 S78487 1993,1993,,0-205-14094-7,,MAR-D-CIR-000125,,Circulation,ON-SHELF
466,D-13952,Carmelita N. Ericta,2010 Survey on Information and Communication Technology,Economy-Wide,,National Statistics Office,"Manila,Philippines",662,28 cm,Survey and Technology,Paula Monina G. Collado,CIR HA 1822 A34 2014,2014,,,,MAR-D-CIR-000126,,CIRCULATION,ON-SHELF
99,35,Steven D. Levitt,Freakonomics,A Rogue Economist Explores the Hidden Side of Everything,,Harper Collins Publishers,United States of America,310,24 cm,Economics,Stephen J. Dubner,CIR HB 74 L48 2005,2005,,0-06--123400-1,,MAR-D-CIR-000127,,CIRCULATION,ON-SHELF
252,,Tim Harford,The Logic of Life,The Rational Economics of an Irrational World,,Ramdom House Inc.,United States of America,255,25 cm,Logic of Life,,CIR HB 74P8 H375 2008,2008,,978-1-4000-6642-1,,MAR-D-CIR-000128,,Circulation,On-Shelf
451,,William J. Baumol,Economics,Principles and Policy,8th,Harcourt College Publishers,United States of America,816,28 cm,Economics,Alan S. Blinder,HB 171.5 B37 1999,1999,,0-03-026839-7,,MAR-D-CIR-000129,,CIRCULATION,ON-SHELF
,,Roger N. Waud,Macro-Economics,,3rd,Harper & Row Publishers,New York,526,24cm,Macroeconomics,,MAR HB 172.5 W38 1986,1986,,0-06-046946-3,,MAR-D-CIR-000130,,CIRCULATION,ON-SHELF
,,Bruno Leone,Capitalism,Opposing Viewpoints,Revised,"Greenhaven Press, Inc.",United States of America,167,22cm,"Capitalism-Addresses, essays, lecturers-Juvenile Literature",,MAR HB 501 L46 1986 c.1,1986,,0-89908-359-5,,MAR-D-CIR-000131,,CIRCULATION,ON-SHELF
,,Bruno Leone,Capitalism,Opposing Viewpoints,Revised,"Greenhaven Press, Inc.",United States of America,167,22cm,"Capitalism-Addresses, essays, lecturers-Juvenile Literature",,MAR HB 501 L46 1986 c.2,1986,,0-89908-359-5,,MAR-D-CIR-000132,,CIRCULATION,ON-SHELF
299,,David N. Hyman,Microeconomics,,4th,Mc Graw Hill International Press,United States of America,547,25 cm,Microeconomics,,CIR HB 1715 H96 1992,1992,,0-256-16175-5,,MAR-D-CIR-000133,Asia Foundation,CIRCULATION,ON-SHELF
296,397,David N. Hyman,Economics,,2nd,Mc Graw Hill International Press,United States of America,1040,26 cm,Economics,,CIR HB 1715 H96 1996,1996,,0-256-08381-9,,MAR-D-CIR-000134,Asia Foundation,CIRCULATION,ON-SHELF
298,14,Campbell R. McConnell,Economics,"Principles,Problems and Policies",14th,Mc Graw Hill International Press,United States of America,845,25 cm,Economics,Stanley L. Brue,CIR HB 1715 M47 1998,1998,,0-07-047094-4,,MAR-D-CIR-000135,,CIRCULATION,ON-SHELF
284,38,Mohammed H.I Dore,Global Environmental Economics,Equity and the Limits to Market,,Blackwell Publishers,United States of America,355,25 cm,Economics,Timothy D. Mount,CIR HC 79 E5G5942 1999,1999,,1-55786-511-6,,MAR-D-CIR-000136,,CIRCULATION,ON-SHELF
393,MAR-00004,"Thomas N. Duening, Ph.D",Technology Entrepreneurship,Taking Innovation to the Marketplace,2nd,Acedemic Press,United States of America,370,24 cm,Technology,"Robert D. Hisrich, Ph.D & Michael A. Lechter, Esq., CLP",HC 79T4 D84 2015 c.1,2015,"Black and White Text and Illustration, Softbound, Includes Appendix and Index",978-0-12-420175-0,,MAR-D-CIR-000137,PUP Manila,CIRCULATION,ON-SHELF
,45,Donald J. Trump,Trump The Art of the Deal,,,Random House,New York,246,25cm,Donald Trump Deal,Tony Schwartz,HC 102. S. T78A3 1988,1988,,0-394-55528-7,,MAR-D-CIR-000138,,CIRCULATION,ON-SHELF
265,430,Edited by Kazimierz Z. Poznanski,Constructing Capitalism,The Reemergence of Civil Society and Liberal Economy,,Westview Press,United States of America,230,24 cm,Capitalism,,CIR HC 244 C67 1994,1994,,0-8133-1482-8,,MAR-D-CIR-000139,Asia Foundation,CIRCULATION,ON-SHELF
323,2050,Gretchen Morgenson,Forbes Great Minds of Business,Companion to the Public Television Series,,John Wiley & Sons Inc.,United States of America,228,23 cm,Great Minds of Business,,CIR HC 1035 F67 1997,1997,,0-471-19652-5,,MAR-D-CIR-000140,Asia Foundation,CIRCULATION,ON-SHELF
281,392,Otto Ekstein,The DRI Model of the US Economy,,,Mc Graw Hill International Press,United States of America,253,23 cm,US,,CIR HC 1068 E35 1983,1983,,0-07-018972-2,,MAR-D-CIR-000141,Asia Foundation,CIRCULATION,ON-SHELF
,67709,C. William Emory,Business Research Methods,,Revised,Richard D. Irwin Inc.,"Homewood, Illinios",530,22cm,Business Research Methods,,MAR HD 30.4 E46 1980,1980,,971-08-0334-4,,MAR-D-CIR-000142,,CIRCULATION,ON-SHELF
718,,Uma Sekaran,Research Methods for Business,A Skill-Building Approach,Seventh Edition,John Wiley & sons Inc.,USA,420,25cm,Research Methods for Business,Roger Bougie,MAR HD 30.4 S35 2016 c.1,2016,HARDBOUND,978-1-119-16555-2,1,MAR-D-CIR-000143,,Circulation,On-Shelf
719,,Uma Sekaran,Research Methods for Business,A Skill-Building Approach,Seventh Edition,John Wiley & sons Inc.,USA,420,25cm,Research Methods for Business,Roger Bougie,MAR HD 30.4 S35 2016 c.2,2016,SOFTBOUND,978-1-119-16555-2,1,MAR-D-CIR-000144,,Circulation,On-Shelf
,,Edited by Louis Putterman,The Economic Nature of the Firm,A reader,2nd,Cambridge University Press,New York,390,23cm,Nature of Firm,Randall S. Kroszner,MAR HD 30.22 P88 1996,1996,,0-521-47092-7,,MAR-D-CIR-000145,,CIRCULATION,ON-SHELF
,72,Alex Miller,Strategic Management,,2nd,McGraw-Hill Book Company,United States of America,C604,24cm,"Strategic Planning, Case Studies",Gregory G. Dess,HD 30.28 D474 1996,1996,,0-07-042791-7,,MAR-D-CIR-000146,,CIRCULATION,ON-SHELF
689,,Arthur A. Thompson,Crafting and Executing Strategy: The Quest for Competitive Advantage,Concepts and Cases,International Student Edition - Twenty Second Edition,,,414,26cm,,"John E. Gamble, Margareth A. Peteraf, A.J. Strickland III",MAR HD 30.28 T66 2020c.1,2020,"Includes subject, name and company index",978-1-260-56574-4,1,MAR-D-CIR-000147,,Circulation,On-Shelf
690,,Arthur A. Thompson,Crafting and Executing Strategy: The Quest for Competitive Advantage,Concepts and Cases,International Student Edition - Twenty Second Edition,,,414,26cm,,"John E. Gamble, Margareth A. Peteraf, A.J. Strickland III",MAR HD 30.28 T66 2020c.2,2020,"Includes subject, name and company index",978-1-260-56574-4,1,MAR-D-CIR-000148,,Circulation,On-Shelf
691,,Arthur A. Thompson,Crafting and Executing Strategy: The Quest for Competitive Advantage,Concepts and Cases,International Student Edition - Twenty Second Edition,,,414,26cm,,"John E. Gamble, Margareth A. Peteraf, A.J. Strickland III",MAR HD 30.28 T66 2020c.3,2020,"Includes subject, name and company index",978-1-260-56574-4,1,MAR-D-CIR-000149,,Circulation,On-Shelf
244,1220,Thomas L. Wheelen,Strategic Management and Business Policy,,9th,Pearson Education International,United States of America,363,26 cm,Business,", J. David Hunger",CIR HD 30.28 W44 2004,2004,,981-247-149-9,,MAR-D-CIR-000150,,Circulation,On-Shelf
422,1221,Thomas L. Wheelen,Strategic Management and Business Policy,,9th,"Pearson Education, Inc.",United States of America,364,26 cm,Strategic Management,J. David Hunger,HD 30.28 W44 2004 c.1,2004,,981-247-149-9,,MAR-D-CIR-000151,,CIRCULATION,ON-SHELF
423,1223,Thomas L. Wheelen,Strategic Management and Business Policy,,9th,"Pearson Education, Inc.",United States of America,364,26 cm,Strategic Management,J. David Hunger,HD 30.28 W44 2004 c.2,2004,,981-247-149-9,,MAR-D-CIR-000152,,CIRCULATION,ON-SHELF
424,1222,Thomas L. Wheelen,Strategic Management and Business Policy,,9th,"Pearson Education, Inc.",United States of America,364,26 cm,Strategic Management,J. David Hunger,HD 30.28 W44 2004 c.3,2004,,981-247-149-9,,MAR-D-CIR-000153,,CIRCULATION,ON-SHELF
,308,Robert N. Anthony,Management Control Systems,,5th,Richard D. Irwin Inc.,"Tokyo, Japan",853,23cm,Management Control Systems,"John Dearden, Norton M. Bedford",MAR HD 31 A68 1984 c.1,1984,,0-256-02961-X,,MAR-D-CIR-000154,,CIRCULATION,ON-SHELF
,306,Robert N. Anthony,Management Control Systems,,5th,Richard D. Irwin Inc.,"Tokyo, Japan",853,23cm,Management Control Systems,"John Dearden, Norton M. Bedford",MAR HD 31 A68 1984 c.2,1984,,0-256-02961-X,,MAR-D-CIR-000155,,CIRCULATION,ON-SHELF
,307,Robert N. Anthony,Management Control Systems,,5th,Richard D. Irwin Inc.,"Tokyo, Japan",853,23cm,Management Control Systems,"John Dearden, Norton M. Bedford",MAR HD 31 A68 1984 c.3,1984,,0-256-02961-X,,MAR-D-CIR-000156,,CIRCULATION,ON-SHELF
128,1255,Thomas S. Bateman,Management,The New Competitive Landscape,6th,McGraw Hill International,United States of America,585,26 cm,Management,Scott A. Snell,HD 31 B369485 2004 c.1,2004,,0-07-121429,,MAR-D-CIR-000157,,CIRCULATION,On-Shelf
237,1254,Thomas S. Bateman,Management,The New Competitive Landscape,6th,Mc Graw Hill Inc,United States of America,585,26 cm,Management,Scott A. Snell,CIR HD 31 B369485 2004 c.2,2004,,0-07-124874-9,,MAR-D-CIR-000158,,Circulation,On-Shelf
225,1253,Thomas S. Bateman,Management,The New Competitive Landscape,6th,Mc Graw Hill Inc,United States of America,585,26 cm,Management,Scott A. Snell,CIR HD 31 B369485 2004 c.3,2004,,0-07-124874-9,,MAR-D-CIR-000159,,Circulation,On-Shelf
491,2015-11647-01-0,Samuel C. Certo,Modern Management,Concept and Skills,11th,Pearson Education South Asia PTE ltd.,United States of America,624,27 cm,Marketing Management,S. Trevis Certo,CIR HD 31 C47 2009 c. 1,2009,"Black and White Text and Illustration, Softbound, Includes Glossary and Index",978-981-0696-00-9,,MAR-D-CIR-000160,,CIRCULATION,ON-SHELF
227,2015-11648,Samuel C. Certo,Modern Management,Concept and Skills,11th,Pearson Education South Asia PTE ltd.,United States of America,624,27 cm,Marketing Management,S. Trevis Certo,CIR HD 31 C47 2009 c.2,2009,"Black and White Text and Illustration, Softbound, Includes Glossary and Index",978-981-0696-00-10,,MAR-D-CIR-000161,,CIRCULATION,ON-SHELF
226,2015-11649,Samuel C. Certo,Modern Management,Concept and Skills,11th,Pearson Education South Asia PTE ltd.,United States of America,624,27 cm,Marketing Management,S. Trevis Certo,CIR HD 31 C47 2009 c.3,2009,"Black and White Text and Illustration, Softbound, Includes Glossary and Index",978-981-0696-00-11,,MAR-D-CIR-000162,,CIRCULATION,ON-SHELF
,2015-11651,Samuel C. Certo,Modern Management,Concept and Skills,11th,Pearson Education South Asia PTE ltd.,United States of America,624,27 cm,Marketing Management,S. Trevis Certo,CIR HD 31 C47 2009 c.5,2009,"Black and White Text and Illustration, Softbound, Includes Glossary and Index",978-981-0696-00-12,,MAR-D-CIR-000163,,CIRCULATION,ON-SHELF
44,360,Curtis W. Cook,Management and Organizational Behavior,,2nd,Irwin McGraw Hill,United States of America,641,25 cm,Management,"Phillip L. Hunsaker, Robert E. Coffey",CIR HD 31 C583 1997,1997,,0-256-20807-7,,MAR-D-CIR-000164,,CIRCULATION,ON-SHELF
429,2015-11389-01-0,Adrian Palmer & Bob Hartley,The Business Environment,,4th,Mc Graw Hill International Press,United States of America,532,23 cm,Business Environment,,HD 31 P35 2002 c.1,2002,,0-07-122690-7,,MAR-D-CIR-000165,,CIRCULATION,ON-SHELF
377,2015-11390-01-0,Adrian Palmer,The Business Environment,,4th,Mc Graw Hill International Press,United States of America,532,23 cm,Business,Bob Hartley,CIR HD 31 P35 2002 c. 2,2002,"Black and White Text and Illustration, Softbound, Includes Glossary and Index",0-07-122690-7,,MAR-D-CIR-000166,,CIRCULATION,ON-SHELF
463,,James L. Riggs,Industrial Organization and Management,,6th,McGraw-Hill Inc.,United States of America,610,21 cm,Industrial Organization and Management,"Lawrence L. Bethel, Franklin S. Atwater, George H. E. Smith, Harvey A. Stackman, Jr.",CIR HD 31 R54 1980,1980,"Black and White Text and Illustration, Softbound, Include Index, Includes References",971-08-2919-X,1,MAR-D-CIR-000167,,CIRCULATION,ON-SHELF
214,1192,Stephens P. Robins,Management,,7th,Pearson Education Inc.,United States of America,674,25 cm,Management,Mary Coulter,CIR HD 31 R63 2005,2005,,981-247-132-4,,MAR-D-CIR-000168,,Circulation,On-Shelf
267,1191,Stephen P. Robbins,Management,,7th,Pearson Education (Asia) Pte.Ltd,United States of America,674,26 cm,Management,Mary Coulter,CIR HD 31 R63 2005,2005,,981-247-132-4,,MAR-D-CIR-000169,,CIRCULATION,ON-SHELF
232,,"John R. Schermerhorn,Jr.",Management for Productivity,,2nd,John Wiley and Sons Inc,United States of America,684,26 cm,Management,,CIR HD 31 S34 1986,1986,,0-471-82816-5,,MAR-D-CIR-000170,Asia Foundation,Circulation,On-Shelf
,68166,James A.F. Stoner,Management,,3rd,Prentice-Hall Inc.,"Englewood Cliffs, New Jersey",714,23cm,Management,Charles Wankel,MAR HD 31 S86 1986,1986,,971-08-3290-5,,MAR-D-CIR-000171,,CIRCULATION,ON-SHELF
388,2015-11512 -01-0,Heinz Weirich,Management,A Global and Entrepreneurial Perspective,13th,Mc Graw Hill International Press,United States of America,537,23 cm,Management,Mark V. Cannice & Harold Koontz,CIR HD 31 W45 2010 c.1,2010,"Black and White Text and Illustration, Softbound, Includes Index",978-0-07-132613-1,,MAR-D-CIR-000172,,CIRCULATION,ON-SHELF
389,2015-11513-01-0,Heinz Weirich,Management,A Global and Entrepreneurial Perspective,13th,Mc Graw Hill International Press,United States of America,537,23 cm,Management,Mark V. Cannice & Harold Koontz,CIR HD 31 W45 2010 c.2,2010,"Black and White Text and Illustration, Softbound, Includes Index",978-0-07-132613-1,,MAR-D-CIR-000173,,CIRCULATION,ON-SHELF
390,2015-11514-01-0,Heinz Weirich,Management,A Global and Entrepreneurial Perspective,13th,Mc Graw Hill International Press,United States of America,537,23 cm,Management,Mark V. Cannice & Harold Koontz,CIR HD 31 W45 2010 c.3,2010,"Black and White Text and Illustration, Softbound, Includes Index",978-0-07-132613-1,,MAR-D-CIR-000174,,CIRCULATION,ON-SHELF
391,2015-11515-01-0,Heinz Weirich,Management,A Global and Entrepreneurial Perspective,13th,Mc Graw Hill International Press,United States of America,537,23 cm,Management,Mark V. Cannice & Harold Koontz,CIR HD 31 W45 2010 c.4,2010,"Black and White Text and Illustration, Softbound, Includes Index",978-0-07-132613-1,,MAR-D-CIR-000175,,CIRCULATION,ON-SHELF
392,2015-11516-01-0,Heinz Weirich,Management,A Global and Entrepreneurial Perspective,13th,Mc Graw Hill International Press,United States of America,537,23 cm,Management,Mark V. Cannice & Harold Koontz,CIR HD 31 W45 2010 c.5,2010,"Black and White Text and Illustration, Softbound, Includes Index",978-0-07-132613-1,,MAR-D-CIR-000176,,CIRCULATION,ON-SHELF
672,,Thomas S. Bateman,Management,Leading & Collaborating in a COmpetitive World,,Mcgraw-Hill Education,"2 Penn Plaza, New York",,29cm,,"Scott A. Snell, Robert Konopaske",MAR HD 31.2 B38 2019 c.1,2019,,978-1-260-09228-8,1,MAR-D-CIR-000177,,Circulation,On-Shelf
673,,Thomas S. Bateman,Management,Leading & Collaborating in a COmpetitive World,,Mcgraw-Hill Education,"2 Penn Plaza, New York",,29cm,,"Scott A. Snell, Robert Konopaske",MAR HD 31.2 B38 2019 c.2,2019,,978-1-260-09228-8,1,MAR-D-CIR-000178,,Circulation,On-Shelf
674,,Thomas S. Bateman,Management,Leading & Collaborating in a COmpetitive World,,Mcgraw-Hill Education,"2 Penn Plaza, New York",,29cm,,"Scott A. Snell, Robert Konopaske",MAR HD 31.2 B38 2019 c.3,2019,,978-1-260-09228-8,1,MAR-D-CIR-000179,,Circulation,On-Shelf
675,,Thomas S. Bateman,Management,Leading & Collaborating in a COmpetitive World,,Mcgraw-Hill Education,"2 Penn Plaza, New York",,29cm,,"Scott A. Snell, Robert Konopaske",MAR HD 31.2 B38 2019 c.4,2019,,978-1-260-09228-8,1,MAR-D-CIR-000180,,Circulation,On-Shelf
